seed,gamma_uniformity,std_scale_multiplier,ablation,sweep,run_id,nominal,task,method,alpha,alpha_factor,phase_content_id,initial_phase_content_id,native_success,native_status,native_message,iterations,evaluations,cap,gtol,terminal_gradient_l2,terminal_gradient_inf,command_time_s,command_timing_scope,local_loss_std_n_m,common_nominal_loss_std_n_m,common_nominal_loss_mean_n_m,terminal_uniformity_penalty_n_m,terminal_force_epsilon_n,terminal_uniformity_epsilon_n_m,initial_force_scale_n,initial_loss_std_scale_n_m,config_json,stages_json,cache_status,cache_source,evidence_status
260869,0.3,1.0,GFE,gamma,STD_GFE_gamma0.3_eps1_seed260869,False,Triple,GFE,3000.0,1.0,000000000000080f499b4fe370c91a33,000000000000080f2d7b5efbd5a31fd5,True,0,Optimization terminated successfully.,2247,2331,30000,1e-08,2.8540151501713183e-08,8.774950740938472e-09,12.95824690000154,native run_multitrap end-to-end; no pooled benchmark claim,1.2092500206296085e-05,1.2092500206296085e-05,-0.04964926204152842,6.470915355043645e-07,1.2934929155139225e-08,0.00011266553940494768,1.2934929155139224e-06,0.011266553940494767,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 0.3, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 293, ""njev"": 293, ""runtime_sec"": 1.5017006999987643, ""objective"": -0.03005368860115605, ""gradient_norm"": 0.013062378534892978, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 6.467464577569612e-08, ""uniformity_epsilon"": 0.0005633276970247384, ""gradient_inf_norm"": 0.0041304817365226155}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 1997, ""nfev"": 2038, ""njev"": 2038, ""runtime_sec"": 11.337597999998252, ""objective"": -0.049649067914067764, ""gradient_norm"": 2.854015092515441e-08, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""force_epsilon"": 1.2934929155139225e-08, ""uniformity_epsilon"": 0.00011266553940494768, ""gradient_inf_norm"": 8.774949029996293e-09}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\00000000000004769583b2616fa477d1.pkl,SMOKE
260869,1.0,1.0,GFE,gamma,STD_GFE_gamma1_eps1_seed260869,True,Triple,GFE,3000.0,1.0,000000000000080f41d566cd4e7b05fe,000000000000080f2d7b5efbd5a31fd5,True,0,Optimization terminated successfully.,2482,2570,30000,1e-08,2.921422360633565e-08,8.046987238502506e-09,14.202243399995496,native run_multitrap end-to-end; no pooled benchmark claim,3.618998813753253e-06,3.618998813753253e-06,-0.049648990377320186,5.810905366887824e-08,1.2934929155139225e-08,0.00011266553940494768,1.2934929155139224e-06,0.011266553940494767,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 287, ""njev"": 287, ""runtime_sec"": 1.5092451999953482, ""objective"": -0.025263699702974096, ""gradient_norm"": 0.012892523244950379, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 6.467464577569612e-08, ""uniformity_epsilon"": 0.0005633276970247384, ""gradient_inf_norm"": 0.0036548613415339753}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 2232, ""nfev"": 2283, ""njev"": 2283, ""runtime_sec"": 12.575450400006957, ""objective"": -0.049648932268266825, ""gradient_norm"": 2.921422150885048e-08, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""force_epsilon"": 1.2934929155139225e-08, ""uniformity_epsilon"": 0.00011266553940494768, ""gradient_inf_norm"": 8.04698555354391e-09}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\00000000000004762c10e54b6a5a77cf.pkl,SMOKE
260869,3.0,1.0,GFE,gamma,STD_GFE_gamma3_eps1_seed260869,False,Triple,GFE,3000.0,1.0,000000000000080f4f4bda39090c1957,000000000000080f2d7b5efbd5a31fd5,True,0,Optimization terminated successfully.,2920,3054,30000,1e-08,3.7214652091466874e-08,9.135959958487389e-09,16.814902600002824,native run_multitrap end-to-end; no pooled benchmark claim,1.2068085773953292e-06,1.2068085773953292e-06,-0.049648912901595864,6.4631349481569875e-09,1.2934929155139225e-08,0.00011266553940494768,1.2934929155139224e-06,0.011266553940494767,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 3.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 297, ""njev"": 297, ""runtime_sec"": 1.5327378999936627, ""objective"": -0.02269323403575982, ""gradient_norm"": 0.02379127879223195, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 6.467464577569612e-08, ""uniformity_epsilon"": 0.0005633276970247384, ""gradient_inf_norm"": 0.00697713989542647}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 2670, ""nfev"": 2757, ""njev"": 2757, ""runtime_sec"": 15.166085299992119, ""objective"": -0.04964889351219079, ""gradient_norm"": 3.721463410088803e-08, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""force_epsilon"": 1.2934929155139225e-08, ""uniformity_epsilon"": 0.00011266553940494768, ""gradient_inf_norm"": 9.135959796978535e-09}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\0000000000000476ce5ac4ab6faa77d1.pkl,SMOKE
260869,1.0,0.0,GFE,epsilon_std,STD_GFE_gamma1_eps0_seed260869,False,Triple,GFE,3000.0,1.0,000000000000080faec5cd2ec71e1b85,000000000000080f2d7b5efbd5a31fd5,False,2,Desired error not necessarily achieved due to precision loss.,25727,28466,30000,1e-08,0.005458479518187707,0.0017416100635272503,157.24779520000448,native run_multitrap end-to-end; no pooled benchmark claim,1.3464364140845983e-14,1.3464364140845983e-14,-0.049637000130279336,1.3464364140845983e-14,1.2934929155139225e-08,0.0,1.2934929155139224e-06,0.011266553940494767,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 339, ""njev"": 339, ""runtime_sec"": 1.5927653999970062, ""objective"": -0.02127670887720705, ""gradient_norm"": 0.026819426896374184, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 6.467464577569612e-08, ""uniformity_epsilon"": 0.0, ""gradient_inf_norm"": 0.00939536130157724}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 25477, ""nfev"": 28127, ""njev"": 28116, ""runtime_sec"": 155.51992409999366, ""objective"": -0.04963700013026554, ""gradient_norm"": 0.005458508161479429, ""success"": false, ""status"": 2, ""message"": ""Desired error not necessarily achieved due to precision loss."", ""force_epsilon"": 1.2934929155139225e-08, ""uniformity_epsilon"": 0.0, ""gradient_inf_norm"": 0.0017416202171686493}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\00000000000004761170ccfb6a5577ce.pkl,SMOKE
260869,1.0,0.1,GFE,epsilon_std,STD_GFE_gamma1_eps0.1_seed260869,False,Triple,GFE,3000.0,1.0,000000000000080f41f3b10d58b71424,000000000000080f2d7b5efbd5a31fd5,True,0,Optimization terminated successfully.,3473,3641,30000,1e-08,3.776021827910022e-08,8.887531448268271e-09,20.19731829999364,native run_multitrap end-to-end; no pooled benchmark claim,3.6230613738969337e-07,3.6230613738969337e-07,-0.049648885762789856,5.82395555132081e-09,1.2934929155139225e-08,1.1266553940494769e-05,1.2934929155139224e-06,0.011266553940494767,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 304, ""njev"": 304, ""runtime_sec"": 1.5281824999983655, ""objective"": -0.023672946802825785, ""gradient_norm"": 0.028594150133408453, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 6.467464577569612e-08, ""uniformity_epsilon"": 5.633276970247384e-05, ""gradient_inf_norm"": 0.00878413565886233}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 3223, ""nfev"": 3337, ""njev"": 3337, ""runtime_sec"": 18.564042600002722, ""objective"": -0.049648879938834344, ""gradient_norm"": 3.776022368164293e-08, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""force_epsilon"": 1.2934929155139225e-08, ""uniformity_epsilon"": 1.1266553940494769e-05, ""gradient_inf_norm"": 8.887479876782474e-09}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\000000000000047610b2a6cc6a5877cf.pkl,SMOKE
260869,1.0,10.0,GFE,epsilon_std,STD_GFE_gamma1_eps10_seed260869,False,Triple,GFE,3000.0,1.0,000000000000080f516a2ad7f2d318ec,000000000000080f2d7b5efbd5a31fd5,True,0,Optimization terminated successfully.,2609,2714,30000,1e-08,3.343120533636499e-08,9.468425381568645e-09,15.13995789999899,native run_multitrap end-to-end; no pooled benchmark claim,3.5803605535625165e-05,3.5803605535625165e-05,-0.049650018170399275,5.687518550244724e-07,1.2934929155139225e-08,0.0011266553940494767,1.2934929155139224e-06,0.011266553940494767,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 290, ""njev"": 290, ""runtime_sec"": 1.5392977000010433, ""objective"": -0.025991862418667914, ""gradient_norm"": 0.014896717579577692, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 6.467464577569612e-08, ""uniformity_epsilon"": 0.005633276970247384, ""gradient_inf_norm"": 0.003970104532156258}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 2359, ""nfev"": 2424, ""njev"": 2424, ""runtime_sec"": 13.487944399996195, ""objective"": -0.04964944941854467, ""gradient_norm"": 3.3431207598429154e-08, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""force_epsilon"": 1.2934929155139225e-08, ""uniformity_epsilon"": 0.0011266553940494767, ""gradient_inf_norm"": 9.468428049254867e-09}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\00000000000004770ac07d2de1c177ff.pkl,SMOKE
260869,1.0,1.0,No force smoothing,ablation,STD_No_force_smoothing_gamma1_eps1_seed260869,False,Triple,GFE,3000.0,1.0,000000000000080fec7413b214c51959,000000000000080f2d7b5efbd5a31fd5,False,2,Desired error not necessarily achieved due to precision loss.,9293,9773,30000,1e-08,0.008126716460418255,0.001486504851479552,54.73316519999935,native run_multitrap end-to-end; no pooled benchmark claim,3.5878722077295152e-06,3.587858699951993e-06,-0.049640967124648605,5.711402543788491e-08,0.0,0.00011266553940494768,1.2934929155139224e-06,0.011266553940494767,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": false, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 310, ""njev"": 310, ""runtime_sec"": 1.5664227999950526, ""objective"": -0.024156415499044414, ""gradient_norm"": 0.008379054779219582, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 0.0, ""uniformity_epsilon"": 0.0005633276970247384, ""gradient_inf_norm"": 0.0024411210150210635}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 9043, ""nfev"": 9463, ""njev"": 9451, ""runtime_sec"": 53.04619660000026, ""objective"": -0.04964090992964736, ""gradient_norm"": 0.008126733359969709, ""success"": false, ""status"": 2, ""message"": ""Desired error not necessarily achieved due to precision loss."", ""force_epsilon"": 0.0, ""uniformity_epsilon"": 0.00011266553940494768, ""gradient_inf_norm"": 0.0014865090467459966}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\00000000000004770a7e38acd065781a.pkl,SMOKE
260869,1.0,1.0,No pressure,ablation,STD_No_pressure_gamma1_eps1_seed260869,False,Triple,GFE,3000.0,1.0,000000000000080f62fb89723689171a,000000000000080f2d7b5efbd5a31fd5,True,0,Optimization terminated successfully.,1949,2034,30000,1e-08,5.103638034411173e-08,9.829220495436353e-09,11.44140999999945,native run_multitrap end-to-end; no pooled benchmark claim,5.22710252164771e-07,0.01574860338044908,-0.0202947828700565,9.845221028583048e-09,1.2934929155139225e-08,1.3871150203134686e-05,1.2934929155139224e-06,0.0013871150203134685,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": false, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 277, ""njev"": 277, ""runtime_sec"": 1.5248540000029607, ""objective"": -0.031702353529649556, ""gradient_norm"": 0.004220503474235003, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 6.467464577569612e-08, ""uniformity_epsilon"": 6.935575101567343e-05, ""gradient_inf_norm"": 0.0008036824086520413}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 1699, ""nfev"": 1757, ""njev"": 1757, ""runtime_sec"": 9.805736800000886, ""objective"": -0.05095068656398968, ""gradient_norm"": 5.103636150589008e-08, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""force_epsilon"": 1.2934929155139225e-08, ""uniformity_epsilon"": 1.3871150203134686e-05, ""gradient_inf_norm"": 9.829222724860951e-09}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\0000000000000477306b6425d2e1781a.pkl,SMOKE
260869,1.0,1.0,No uniformity,ablation,STD_No_uniformity_gamma1_eps1_seed260869,False,Triple,GFE,3000.0,1.0,000000000000080ffe5131e9bb57190e,000000000000080f2d7b5efbd5a31fd5,True,0,Optimization terminated successfully.,2317,2424,30000,1e-08,2.4548354204895327e-08,6.307672809560914e-09,13.454325600003358,native run_multitrap end-to-end; no pooled benchmark claim,0.002825795943220139,0.002825795943220139,-0.04969504113656575,0.0,1.2934929155139225e-08,0.0,1.2934929155139224e-06,0.011266553940494767,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": false}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001, ""compensate_effective_gravity"": true}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 291, ""njev"": 291, ""runtime_sec"": 1.4913860999949975, ""objective"": -0.030239857167863652, ""gradient_norm"": 0.012611838380667711, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 6.467464577569612e-08, ""uniformity_epsilon"": 0.0, ""gradient_inf_norm"": 0.003647142756609744}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 2067, ""nfev"": 2133, ""njev"": 2133, ""runtime_sec"": 11.853528399995412, ""objective"": -0.04969504113656593, ""gradient_norm"": 2.4548353139962334e-08, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""force_epsilon"": 1.2934929155139225e-08, ""uniformity_epsilon"": 0.0, ""gradient_inf_norm"": 6.307674659932622e-09}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\00000000000004779d7ef478d45b781a.pkl,SMOKE
260869,1.0,1.0,FE,ablation,STD_FE_gamma1_eps1_seed260869,False,Triple,FE,3000.0,1.0,000000000000080ffa85ea9a82131d42,000000000000080f2d7b5efbd5a31fd5,True,0,Optimization terminated successfully.,3669,3810,30000,1e-08,3.793735168439169e-08,9.860952200319397e-09,21.156465899999603,native run_multitrap end-to-end; no pooled benchmark claim,3.2411620635660087e-06,3.3584020773065663e-06,-0.04717580874419428,4.5939584910204955e-08,3.047519613778552e-09,0.0001143134085491594,3.047519613778552e-07,0.01143134085491594,"{""method"": ""Regularized-FE"", ""components"": {""force_smoothing"": true, ""pressure_retention"": true, ""uniformity"": true}, ""alpha_force"": 3000.0, ""beta_pressure"": 5e-05, ""gamma_uniformity"": 1.0, ""curvature_weight_override"": [[1.0, 0.0, 0.0], [0.0, 1.0, 0.0], [0.0, 0.0, 10.0]], ""pressure_epsilon_rel"": 0.001, ""smooth_stage_factors"": [0.05, 0.01], ""smooth_stage_maxiters"": [250, 29750], ""smooth_scale_floor"": 1e-20, ""gtol"": 1e-08, ""report_gradient_tol"": 0.001}","[{""stage_index"": 0, ""stage_factor"": 0.05, ""maxiter"": 250, ""iterations"": 250, ""nfev"": 293, ""njev"": 293, ""runtime_sec"": 1.4553802000009455, ""objective"": -0.019101220912277207, ""gradient_norm"": 0.011316669851080718, ""success"": false, ""status"": 1, ""message"": ""Maximum number of iterations has been exceeded."", ""force_epsilon"": 1.523759806889276e-08, ""uniformity_epsilon"": 0.0005715670427457971, ""gradient_inf_norm"": 0.004017088400458547}, {""stage_index"": 1, ""stage_factor"": 0.01, ""maxiter"": 29750, ""iterations"": 3419, ""nfev"": 3517, ""njev"": 3517, ""runtime_sec"": 19.563461500001722, ""objective"": -0.05047948340067951, ""gradient_norm"": 3.793737215887195e-08, ""success"": true, ""status"": 0, ""message"": ""Optimization terminated successfully."", ""force_epsilon"": 3.047519613778552e-09, ""uniformity_epsilon"": 0.0001143134085491594, ""gradient_inf_norm"": 9.860947602826153e-09}]",new,appendix_outputs\C_GFE\std_sensitivity\cache\C_STD_commands\0000000000000452c8d8a429bde169c1.pkl,SMOKE
